Lampost,centerligh,lat,lon
151,159.0,31.244111393000026,34.76248398900003
149,159.0,31.244240563000062,34.76271728900008
150,159.0,31.244164992000037,34.76261209000006
19,159.0,31.244751172000065,34.762597509000045
20,159.0,31.24463804000004,34.76235195600003
21,159.0,31.244517121000058,34.762068776000035
5,160.0,31.24420408800006,34.76190894300004
146,159.0,31.24460917700003,34.762503442000025
147,159.0,31.244487495000044,34.762572703000046
158,159.0,31.24385701800003,34.76291121700007
160,159.0,31.243799184000068,34.76279724400007
1,160.0,31.24338989900008,34.762180787000034
6,160.0,31.24435008000006,34.76179123800006
42,160.0,31.24381396700005,34.76185096000006
43,160.0,31.243773211000075,34.76166009900004
28,161.0,31.244346826000026,34.761537711000074
94,161.0,31.244904081000072,34.76158864700005
93,161.0,31.244744963000073,34.76161105600005
89,161.0,31.245236102000035,34.76161021200005
90,161.0,31.24508117700003,34.76156427400008
91,161.0,31.244800698000063,34.76172268700003
88,161.0,31.24531412400006,34.76178499800005
87,161.0,31.245322377000036,34.76195547000003
145,161.0,31.245414930000038,34.76211789600006
86,161.0,31.24528011600006,34.762118745000066
85,161.0,31.24513190700003,34.76220300600005
84,161.0,31.245020681000028,34.762270099000034
83,161.0,31.24484738700005,34.76237178700006
52,162.0,31.245976701000075,34.76223870700005
51,162.0,31.24606920800005,34.76218054000003
53,162.0,31.24585509900004,34.76224720000005
55,162.0,31.245790465000027,34.76199969700008
56,162.0,31.245529789000045,34.761995107000075
66,162.0,31.245743941000057,34.76157715800008
60,162.0,31.24595512700006,34.761780129000044
58,162.0,31.245773281000027,34.76188644600006
59,162.0,31.24588200100004,34.76183248500007
65,162.0,31.245714617000033,34.761683540000035
63,162.0,31.245955035000065,34.761711423000065
57,162.0,31.245721462000063,34.76184841300005
20,160.0,31.243186038000033,34.76297489700005
21,160.0,31.243002388000036,34.762874139000076
18,160.0,31.243420353000033,34.762686099000064
159,159.0,31.24392933300004,34.76309002700003
123,161.0,31.242597129000046,34.75894890200004
122,161.0,31.242845576000036,34.75890416200008
121,161.0,31.243095161000042,34.75884983200007
42,162.0,31.245505984000033,34.762628447000054
157,159.0,31.243879023000034,34.76282673700007
148,159.0,31.24439238800005,34.76262989500003
91,162.0,31.24547198500005,34.76009140800005
64,162.0,31.245847957000024,34.76160048100007
69,162.0,31.245619875000045,34.761988115000065
99,161.0,31.244791099000054,34.76087686200003
130,161.0,31.24147529700008,34.758047687000044
7,155.0,31.249176470000066,34.76791104900008
8,155.0,31.249296972000025,34.767824516000076
8,157.0,31.248839289000045,34.765190707000045
2,157.0,31.249237185000027,34.76524528500005
3,157.0,31.249441707000074,34.76512721600005
6677,157.0,31.248372766000045,34.765148141000054
6678,157.0,31.248336281000036,34.76559772200005
6665,157.0,31.248571206000065,34.76559251200007
6664,157.0,31.248795151000024,34.76564586300003
6673,157.0,31.249372263000055,34.76455369100006
5,157.0,31.24917223600005,34.764655281000046
4,157.0,31.249153430000035,34.764842104000024
6,157.0,31.24905368900005,34.76518274000006
1,157.0,31.24922768700003,34.76501459800005
6676,157.0,31.248518228000023,34.76478291900003
6674,157.0,31.249034108000046,34.76449059400005
7,157.0,31.249002666000024,34.76495517200004
53,163.0,31.246343791000072,34.76843691500005
52,163.0,31.246616122000034,34.76847677200004
51,163.0,31.24686022900005,34.76851323200003
1,177.0,31.247261423000054,34.76582210500004
33,177.0,31.24760643600007,34.76605415800003
31,177.0,31.247888785000043,34.76565185000004
20,177.0,31.24751714000007,34.76521168900007
4,177.0,31.247020189000068,34.76533823900007
2,177.0,31.24713409000003,34.76575265300005
3,177.0,31.247022601000026,34.76556373900007
66,163.0,31.243226261000075,34.767968609000036
65,163.0,31.243502010000043,34.76770043700003
138,159.0,31.24365820500003,34.76506283400005
145,159.0,31.243777687000033,34.76425519700007
140,159.0,31.24373398000006,34.76472691600003
120,159.0,31.244677102000026,34.76446015300007
7,158.0,31.245456828000044,34.765861950000044
6,158.0,31.24514915900005,34.767363026000055
5,158.0,31.245286177000025,34.76726745600007
59,163.0,31.24471606000003,34.76820085500003
61,163.0,31.24419461100007,34.76812400600005
167,159.0,31.243822093000063,34.765655036000055
165,159.0,31.24355339400006,34.76560110500003
97,159.0,31.24623227400008,34.76506616700004
23,177.0,31.247422397000037,34.76483258300004
29,177.0,31.247972253000057,34.765159822000044
21,177.0,31.247770667000054,34.76518568800003
22,177.0,31.247632164000038,34.76504412700007
10,177.0,31.24723518600007,34.76499278400007
8,177.0,31.247008251000068,34.765025087000026
9,177.0,31.247069684000053,34.76516097800004
7,177.0,31.24689614500005,34.765225901000065
98,159.0,31.24620385700007,34.76523825900006
96,159.0,31.246317701000066,34.765253132000055
95,159.0,31.246445281000035,34.76527302300008
88,178.0,31.251361734000056,34.762264911000045
5,178.0,31.25105834900006,34.76187126100007
6,178.0,31.25139439900005,34.76177714200003
191,178.0,31.251952625000058,34.76187683100005
7,178.0,31.251630241000043,34.76162335600003
143,178.0,31.251783786000033,34.763976445000026
144,178.0,31.251826617000063,34.763800213000025
93,178.0,31.25235165400005,34.763629844000036
193,178.0,31.252367312000047,34.76167785500007
195,178.0,31.25264422600003,34.76184344300003
183,178.0,31.251996271000053,34.76315756500003
194,178.0,31.252564969000048,34.76201115200007
192,178.0,31.25214083700007,34.76177017300006
92,178.0,31.252026458000046,34.76350727700003
196,178.0,31.25272681200005,34.76165204200004
199,178.0,31.252851775000067,34.76171344000005
117,178.0,31.25300910800007,34.76187194400006
118,178.0,31.25292204400006,34.76223508800007
119,178.0,31.252834390000032,34.76259487400006
120,178.0,31.252754967000044,34.76295438600005
121,178.0,31.252661181000065,34.763317458000074
95,178.0,31.252909079000062,34.763811961000044
94,178.0,31.252597578000064,34.76368012200004
122,178.0,31.252543330000037,34.76384866500007
104,178.0,31.25303385600006,34.76402999800007
105,178.0,31.25308790100007,34.76379928800003
106,178.0,31.253138868000065,34.763596896000024
107,178.0,31.253177927000024,34.76343579600007
108,178.0,31.253225170000064,34.763241651000044
109,178.0,31.253267664000077,34.763072556000054
79,178.0,31.250592665000056,34.762134170000024
59,178.0,31.250952502000075,34.76170625300006
61,178.0,31.25089115000003,34.761490363000064
60,178.0,31.250950508000074,34.76154652300005
62,178.0,31.250722925000048,34.761626027000034
172,178.0,31.251611082000068,34.76309114000003
167,178.0,31.250961846000052,34.76352217800007
181,178.0,31.250250150000056,34.76335835800006
169,178.0,31.251168731000064,34.76338196900008
170,178.0,31.25130118800007,34.763293505000036
171,178.0,31.251445613000044,34.76320246600005
166,178.0,31.250682656000038,34.76370185800005
167,178.0,31.250819586000034,34.763613374000045
177,178.0,31.25065963000003,34.76292141500005
178,178.0,31.250524149000057,34.76301157200004
180,178.0,31.25016803500006,34.76318858800005
179,178.0,31.250381748000052,34.76310377800007
82,178.0,31.250164643000062,34.762453219000065
81,178.0,31.250306460000047,34.76235933600003
80,178.0,31.250452893000045,34.76226475900006
176,178.0,31.25088409600005,34.762774216000025
175,178.0,31.251006052000037,34.76269571000006
174,178.0,31.25116861400005,34.76259148400004
2,178.0,31.25026626600004,34.76166598300006
3,178.0,31.250585681000075,34.76176980900004
78,178.0,31.250665578000053,34.76188147100004
86,178.0,31.250769648000073,34.76209884100007
87,178.0,31.25094169600004,34.761983652000026
4,178.0,31.250806716000056,34.76184184400006
75,178.0,31.25009734300005,34.761667171000056
145,178.0,31.251882112000033,34.76356369400003
182,178.0,31.251956044000053,34.76332516700006
91,178.0,31.25183193600003,34.76323940700007
89,178.0,31.251513506000038,34.76258210900005
185,178.0,31.252064678000067,34.762813021000056
184,178.0,31.251965667000036,34.76298353200008
186,178.0,31.252083681000045,34.76259782500006
187,178.0,31.252035573000057,34.762414120000074
188,178.0,31.251932515000078,34.76219724600003
189,178.0,31.251850110000078,34.76202730800003
190,178.0,31.251768896000044,34.761868450000065
90,178.0,31.251681190000056,34.76292640200006
173,178.0,31.251325284000075,34.76249184100004
111,162.0,31.246397613000056,34.761482201000035
37,178.0,31.251834676000044,34.760585340000034
39,178.0,31.25167725800003,34.76025651800006
40,178.0,31.25156417000005,34.76001970500005
35,178.0,31.251994848000038,34.76091801300004
49,178.0,31.251400938000074,34.76109934200008
36,178.0,31.251927238000064,34.76077068200004
38,178.0,31.251766348000046,34.76043935700005
34,178.0,31.252087563000032,34.76110604300004
9,178.0,31.252204697000025,34.76128238000007
8,178.0,31.251930010000024,34.76142795000004
10,178.0,31.252499298000032,34.76126461600006
11,178.0,31.252780673000075,34.76134818000003
198,178.0,31.25291370700006,34.76142734600006
33,178.0,31.25247547600003,34.761078163000036
32,178.0,31.252526704000047,34.76086905000005
31,178.0,31.25257160600006,34.76066693800004
29,178.0,31.25269312100005,34.76025215000004
28,178.0,31.252741530000037,34.760083698000074
26,178.0,31.253108472000065,34.76061400300006
20,178.0,31.253157099000077,34.76125865600005
22,178.0,31.25322671300006,34.76098302200006
21,178.0,31.25319596500003,34.76111292500008
97,162.0,31.246116991000065,34.76007278800006
105,162.0,31.246191974000055,34.76092117400003
104,162.0,31.24633299900006,34.76083584200006
107,162.0,31.24618514000008,34.761172833000046
108,162.0,31.24624795400007,34.76133133600007
109,162.0,31.246300486000052,34.76145584300008
38,161.0,31.246110515000055,34.759858973000064
39,161.0,31.24635336500006,34.760010858000044
55,161.0,31.246355772000072,34.759320064000065
54,161.0,31.246193894000044,34.75924327800004
27,178.0,31.252857583000036,34.760534035000035
54,178.0,31.25095434600007,34.76016246100005
50,178.0,31.25132000600007,34.76091297100004
53,178.0,31.25105366100007,34.760364182000046
48,178.0,31.25148525800006,34.761260493000066
52,178.0,31.25114046500005,34.760532228000045
51,178.0,31.251204705000077,34.76069003500004
66,178.0,31.250569248000033,34.76079126900004
63,178.0,31.250766458000044,34.76144492200007
64,178.0,31.250776097000028,34.761227021000025
65,178.0,31.250696705000053,34.76105253600008
71,178.0,31.250145966000048,34.76145033900008
47,178.0,31.251565607000032,34.76144186200003
41,270.0,31.256631042000038,34.758569316000035
35,270.0,31.256424065000033,34.75837992700008
36,270.0,31.256224532000033,34.75819936500005
37,270.0,31.25601577200007,34.758026217000065
64,270.0,31.255813016000047,34.757844936000026
65,270.0,31.255613251000057,34.75766263400004
66,270.0,31.25541781000004,34.75748665400005
67,270.0,31.25520937600004,34.75729628900007
13,154.0,31.25499774000008,34.757126665000044
10,154.0,31.254537518000063,34.75672306900003
17,154.0,31.25451709300006,34.75699034100006
14,154.0,31.25476631600003,34.757218558000034
15,154.0,31.25460526300003,34.75741788700003
16,154.0,31.254492196000058,34.75770731400007
49,159.0,31.24348864800004,34.76368536100006
32,159.0,31.24522670500005,34.764036006000026
63,159.0,31.246035324000047,34.76335149800008
31,160.0,31.241067646000033,34.76144526400003
35,160.0,31.24106355300006,34.76303730800004
36,160.0,31.241068115000076,34.76335228100004
24,160.0,31.24226608300006,34.76247057000006
25,160.0,31.24200842600004,34.76237598400007
26,160.0,31.241742819000024,34.762327424000034
27,160.0,31.241490901000077,34.76229415000006
29,160.0,31.241067816000054,34.76202754700006
125,161.0,31.242099663000033,34.75896137800004
124,161.0,31.242348655000058,34.758969929000045
3,159.0,31.24556392100004,34.76553978100003
4,159.0,31.24559921900004,34.765296170000056
164,159.0,31.243687726000076,34.76547494600004
117,159.0,31.24467844700007,34.76502227200007
116,159.0,31.244827335000025,34.76497774500007
128,159.0,31.244506468000054,34.76535368300006
129,159.0,31.244485643000075,34.76552021500004
166,159.0,31.243653941000048,34.76580016100007
11,225.0,31.241364317000034,34.76777918800008
39,160.0,31.241097809000053,34.76429528700004
8,225.0,31.24127284900004,34.76699633900006
7,225.0,31.241247096000052,34.76674297200003
6,225.0,31.241100388000064,34.766592857000035
5,225.0,31.241224076000037,34.76646872500004
70,163.0,31.242333848000044,34.76793583700004
3,158.0,31.242114327000024,34.76660799700005
1,158.0,31.242200169000057,34.766133929000034
2,158.0,31.242105867000078,34.76634594400008
2,159.0,31.24562717300006,34.765701370000045
135,159.0,31.24382620700004,34.76483434900007
134,159.0,31.24396913700008,34.764864885000065
130,159.0,31.24448945000006,34.76492649800008
131,159.0,31.24434369100004,34.76490208400003
125,159.0,31.244576059000053,34.76485491400007
124,159.0,31.244512541000063,34.76436561100007
122,159.0,31.24464493000005,34.764183381000066
123,159.0,31.244533641000032,34.76416682900003
121,159.0,31.244693374000065,34.76431311400006
118,159.0,31.244649710000033,34.764726316000065
119,159.0,31.24466493500006,34.764581434000036
114,159.0,31.245107260000054,34.76502553500006
115,159.0,31.24496625300003,34.76500078400005
110,159.0,31.245258721000027,34.76443582100006
112,159.0,31.24527710900003,34.764282568000056
107,159.0,31.24523610400007,34.76465557500006
106,159.0,31.24521670400003,34.76480039300003
105,159.0,31.24526453800007,34.764944564000075
104,159.0,31.245323475000077,34.76505461900007
102,159.0,31.245588749000035,34.76508536600005
103,159.0,31.245468084000038,34.76507255100006
5,159.0,31.245628354000075,34.76501222500008
6,159.0,31.245634807000044,34.764712796000026
109,159.0,31.245440090000045,34.76444799700005
111,159.0,31.245323564000046,34.76439256500004
31,159.0,31.245330119000073,34.76418939800004
7,159.0,31.245581706000053,34.76438419800007
101,159.0,31.245777033000024,34.765165136000064
100,159.0,31.245908334000035,34.76511017200005
99,159.0,31.246074419000024,34.765131059000055
126,159.0,31.24453404600007,34.76500738300007
127,159.0,31.244527118000065,34.765167794000035
132,159.0,31.244208929000024,34.76496038100004
133,159.0,31.244072507000055,34.764936858000056
143,159.0,31.24370360300003,34.764373456000044
144,159.0,31.24360508600006,34.76424117500005
141,159.0,31.243690978000075,34.76456883800006
142,159.0,31.243590720000043,34.764434003000076
139,159.0,31.243668424000077,34.76490468700007
137,159.0,31.243647805000023,34.765186466000046
8,159.0,31.245495435000066,34.76414089900004
161,159.0,31.243724161000046,34.76413219600005
8,158.0,31.24571325200003,34.765908643000046
181,162.0,31.24920286400004,34.75683537900005
188,162.0,31.249478322000073,34.757163724000065
21,162.0,31.24922625000005,34.75699561300007
22,162.0,31.249496200000067,34.75686649700003
187,162.0,31.24960477700006,34.75708821500007
209,162.0,31.249133784000037,34.75754960300003
210,162.0,31.249256716000048,34.75744656400008
211,162.0,31.249491358000057,34.75739040700006
212,162.0,31.249531287000025,34.75719386600008
214,162.0,31.24897320100007,34.75733226600005
208,162.0,31.24903421700003,34.757721848000074
206,162.0,31.249019505000035,34.75794452500003
205,162.0,31.24896601300003,34.758238223000035
204,162.0,31.248935516000074,34.758434487000045
207,162.0,31.24894338400003,34.757856176000075
213,162.0,31.248950187000048,34.75753006000008
215,162.0,31.248927485000024,34.757241916000055
15,162.0,31.247923094000043,34.75776272000007
140,162.0,31.247771256000078,34.75877775600003
110,161.0,31.247255261000078,34.75814182700003
111,161.0,31.247316885000032,34.75819289200007
182,162.0,31.249082873000077,34.75675204600003
136,161.0,31.246098695000057,34.757283372000074
137,161.0,31.246341525000048,34.757148751000045
138,161.0,31.246558513000025,34.75702130600007
139,161.0,31.246784908000052,34.756891548000056
140,161.0,31.247012390000066,34.75676049300006
141,161.0,31.24724111300003,34.75663094400005
142,161.0,31.247473029000048,34.75649630800007
143,161.0,31.24769457600007,34.756367778000026
144,161.0,31.24791943200006,34.75624177200007
36,154.0,31.248144594000053,34.75611800000007
16,162.0,31.24809336000004,34.75762122700007
165,162.0,31.248299230000043,34.75788090700007
14,162.0,31.247798877000037,34.758022882000034
13,162.0,31.247842924000054,34.758315939000056
12,162.0,31.247789006000062,34.758585690000075
152,162.0,31.248359700000037,34.75876904000006
154,162.0,31.248484503000043,34.758786489000045
163,162.0,31.24882042100006,34.758059615000036
162,162.0,31.24867914500004,34.75801232600003
160,162.0,31.24846302900005,34.758121155000026
161,162.0,31.248547776000066,34.75803650100005
72,162.0,31.248419899000055,34.75845335100007
153,162.0,31.248390063000045,34.758583076000036
157,162.0,31.248772621000057,34.75876683800004
164,162.0,31.248885490000077,34.75789243500003
167,162.0,31.248259560000065,34.757599596000034
166,162.0,31.248307574000023,34.757717753000065
72,161.0,31.246889828000064,34.75812405200003
73,161.0,31.247052778000068,34.75822358000005
65,161.0,31.246780004000072,34.75873504700007
66,161.0,31.246620939000024,34.75864533600003
67,161.0,31.246442605000027,34.75856201500005
68,161.0,31.246298212000056,34.75852092400004
69,161.0,31.246162467000033,34.75846924200005
77,161.0,31.247562120000055,34.75854328600008
76,161.0,31.247440785000038,34.758433609000065
75,161.0,31.247303018000025,34.758321470000055
74,161.0,31.247154202000047,34.75821173400004
71,161.0,31.246752807000064,34.757969615000036
3,161.0,31.246287263000056,34.75802480800007
4,161.0,31.246508307000056,34.75789632800007
5,161.0,31.246719432000077,34.75777378200007
80,161.0,31.246877131000076,34.75759997600005
79,161.0,31.246814251000046,34.75744984100004
6,161.0,31.246960399000045,34.75763763800006
7,161.0,31.247234051000078,34.75757172500005
8,161.0,31.247517479000066,34.75765597800006
9,161.0,31.24766127500004,34.75777945700003
170,162.0,31.247887570000046,34.757218600000044
173,162.0,31.247560140000076,34.75703120600008
172,162.0,31.247718388000067,34.75691467000007
174,162.0,31.247613080000065,34.75684679500006
169,162.0,31.248032425000076,34.757273062000024
168,162.0,31.24812644800005,34.757384294000076
177,162.0,31.248443446000067,34.756896049000034
175,162.0,31.24860083200008,34.75711462700008
17,162.0,31.248337322000054,34.757459451000045
179,162.0,31.248189074000038,34.75664506100003
178,162.0,31.248328831000038,34.75676614400004
176,162.0,31.24856887900006,34.75695445500003
180,162.0,31.248259290000078,34.756493299000056
185,162.0,31.248772615000064,34.75633430000005
184,162.0,31.24890453200004,34.75649098700006
183,162.0,31.248992550000025,34.75660783300003
186,162.0,31.24884660400005,34.75615499400004
20,162.0,31.24901816700003,34.75710332700004
19,162.0,31.248800198000026,34.757215778000045
18,162.0,31.248579319000044,34.75733150800005
184,162.0,31.248124810000036,34.761339220000025
72,159.0,31.246387636000065,34.76261361300004
71,159.0,31.246263127000077,34.76259512900003
141,162.0,31.24783535100005,34.75884726500004
31,162.0,31.247707614000035,34.76143026200003
30,162.0,31.247943372000066,34.76131515600008
29,162.0,31.24818933100005,34.761215727000035
28,162.0,31.248462017000065,34.761167139000065
27,162.0,31.248726585000043,34.761186458000054
26,162.0,31.248994425000035,34.76126006700008
40,161.0,31.24649878300005,34.76014519700004
4,162.0,31.24670614100006,34.760346378000065
58,161.0,31.246690648000026,34.759540927000046
60,161.0,31.24696205500004,34.75972489600008
129,162.0,31.24815443600005,34.76097257300006
148,162.0,31.248389819000067,34.75995798400004
147,162.0,31.24838463100008,34.75975143200003
146,162.0,31.24827310200004,34.759683678000044
145,162.0,31.24818877000007,34.75949761100003
144,162.0,31.24811824300008,34.759370373000024
122,162.0,31.247101668000028,34.75991475300003
7,162.0,31.24711303400005,34.75978485400003
138,162.0,31.247510969000075,34.75946853100004
138,162.0,31.24738106800004,34.759320262000074
8,162.0,31.247251153000036,34.75954547900005
137,162.0,31.24757728000003,34.759628331000044
136,162.0,31.247636432000036,34.75974465100006
135,162.0,31.24773150200008,34.75994259200007
134,162.0,31.24782518300003,34.760146355000074
133,162.0,31.24788003200007,34.76027516800008
128,162.0,31.24787735900003,34.760631904000036
132,162.0,31.247943186000043,34.760427341000025
127,162.0,31.24771661400007,34.76072123600005
126,162.0,31.24759676000008,34.760794514000054
125,162.0,31.247496022000064,34.76074617000006
124,162.0,31.24742000200007,34.76056128400006
120,162.0,31.247302925000042,34.760433256000056
121,162.0,31.247221297000067,34.76024354600003
123,162.0,31.247205919000066,34.76008174400005
6,162.0,31.24698384800007,34.76001532600003
5,162.0,31.246861117000037,34.760232047000045
3,162.0,31.246812547000047,34.76064913500005
2,162.0,31.246938688000057,34.76094961800004
118,162.0,31.247302139000055,34.760963193000066
119,162.0,31.24743239000003,34.76088660200003
117,162.0,31.247197611000047,34.761021440000036
116,162.0,31.247060270000077,34.761097654000025
1,162.0,31.247091234000038,34.76128120800007
131,162.0,31.248036291000062,34.760696866000046
115,162.0,31.246876772000064,34.76117966900006
112,162.0,31.246535471000072,34.76140427400003
113,162.0,31.246670906000077,34.76132450000006
114,162.0,31.246816083000056,34.76124250700008
102,162.0,31.246594119000065,34.760694751000074
62,162.0,31.24612169200003,34.76168608100005
50,162.0,31.246137160000046,34.76211057200004
49,162.0,31.246269880000057,34.76200712900004
110,162.0,31.246216712000034,34.761585050000065
69,159.0,31.246100529000046,34.762576109000065
14,159.0,31.246273392000035,34.76349361000007
54,162.0,31.246396230000073,34.76230895400005
48,162.0,31.24624482400003,34.76236837300007
47,162.0,31.246157421000078,34.762392231000035
70,159.0,31.24620374600005,34.76251923500007
78,159.0,31.246364655000036,34.76238544000006
85,159.0,31.247266053000033,34.76300662800003
39,162.0,31.24618296600005,34.76223855400008
38,162.0,31.246413345000065,34.76210894800005
35,162.0,31.247005804000025,34.761751702000026
34,162.0,31.247081207000065,34.76145448700004
33,162.0,31.24734383200007,34.761598234000076
202,162.0,31.24886701400004,34.75887325200006
130,162.0,31.248089596000057,34.76083084100003
11,162.0,31.247650055000065,34.75884466100007
10,162.0,31.247512070000028,34.75908074100005
189,162.0,31.24825649400003,34.76101654300004
190,162.0,31.24821318200003,34.76087718800005
191,162.0,31.24827573600004,34.760712101000024
192,162.0,31.248299494000037,34.76046714000006
193,162.0,31.24838065700004,34.76031569700007
194,162.0,31.248450732000038,34.760090527000045
195,162.0,31.24851860700005,34.759925561000045
196,162.0,31.24851697300005,34.75976862700003
197,162.0,31.248572515000035,34.75969882900006
198,162.0,31.24868919000005,34.75956458200005
199,162.0,31.24874306600003,34.75936301200005
200,162.0,31.248843243000067,34.75921264300007
201,162.0,31.248918158000038,34.75900784600003
218,162.0,31.247304474000032,34.761713808000025
219,162.0,31.24714251000006,34.76181065900005
175,162.0,31.247281546000067,34.76257560600004
177,162.0,31.247545479000053,34.76240476500004
180,162.0,31.247816561000036,34.762060415000064
182,162.0,31.24793246100006,34.76168216600007
176,162.0,31.247436664000077,34.76254118600008
178,162.0,31.24769057000003,34.76239474600004
179,162.0,31.24778597200003,34.762302531000046
181,162.0,31.247928487000024,34.76189528900005
183,162.0,31.24802906700006,34.761507610000024
32,162.0,31.247488927000063,34.76161532900005
73,159.0,31.246528717000047,34.76259946700003
74,159.0,31.246694356000035,34.76261896600005
75,159.0,31.24685932400007,34.76264796900006
79,159.0,31.246556980000037,34.76230232700004
80,159.0,31.246725887000025,34.76230434200005
81,159.0,31.24690521000008,34.762329667000074
82,159.0,31.247089139000025,34.76242509400004
83,159.0,31.24722555900007,34.76259741800004
84,159.0,31.24727898900005,34.76279743400005
36,162.0,31.24688145300007,34.76184457700003
37,162.0,31.24664540200007,34.761979523000036
16,159.0,31.24682649600004,34.76360728000003
15,159.0,31.246599151000055,34.76357239200007
87,159.0,31.24694672700008,34.76327002000005
151,162.0,31.248233295000034,34.75888246400007
150,162.0,31.248173097000063,34.75901905000006
143,162.0,31.248025835000078,34.75921191300006
149,162.0,31.24814543800005,34.759183679000046
155,162.0,31.248627683000052,34.75884164400003
156,162.0,31.24874896400007,34.75893074700008
61,161.0,31.247250429000076,34.75920373100007
62,161.0,31.247113039000055,34.75906998500005
64,161.0,31.24688466400005,34.75888157500003
63,161.0,31.24699885600006,34.75897074100004
56,161.0,31.246463007000045,34.759303972000055
25,162.0,31.249237761000074,34.76133396900008
24,162.0,31.249480135000056,34.761419025000066
21,82.0,31.25413284600006,34.76152112400007
14,178.0,31.253775276000056,34.76165720500006
22,82.0,31.25404117900007,34.76182045300004
23,82.0,31.25401364700008,34.762070202000075
24,82.0,31.253941817000054,34.76237626200003
23,162.0,31.249717813000075,34.761492031000046
18,178.0,31.253505720000078,34.76096021700005
19,178.0,31.253316620000078,34.76090063100003
17,178.0,31.253673879000075,34.76101751900006
15,178.0,31.253682672000025,34.76134922600005
25,178.0,31.25332878200004,34.760553282000046
17,270.0,31.25569894100005,34.759810016000074
29,82.0,31.253594082000063,34.76388754800007
28,82.0,31.253663935000077,34.763595621000036
27,82.0,31.253738371000054,34.76329392900004
26,82.0,31.25381524000005,34.762986683000065
25,82.0,31.25388479800006,34.76269357900003
13,178.0,31.253468871000052,34.76157299000005
115,178.0,31.253536430000054,34.76198081900003
116,178.0,31.253581578000023,34.761786431000075
114,178.0,31.25348366600008,34.76216348500003
113,178.0,31.253440196000042,34.762342244000024
112,178.0,31.253404485000033,34.76251139200008
111,178.0,31.253359384000078,34.76269864000005
110,178.0,31.253310205000048,34.76287498900007
56,178.0,31.25075881400005,34.75977186100005
55,178.0,31.250840625000023,34.75993591900004
44,178.0,31.251203847000056,34.75927090500005
85,178.0,31.249829178000027,34.762778559000026
1,178.0,31.24995860000007,34.76156435000007
77,178.0,31.249790656000073,34.76190711500004
76,178.0,31.249948450000034,34.76180156800007
83,178.0,31.25005205100007,34.76252731400007
84,178.0,31.24993412400005,34.762602608000066
203,178.0,31.250523556000076,34.76380606600003
197,178.0,31.252775178000036,34.761449577000064
12,178.0,31.253150894000044,34.76146797900003
162,178.0,31.250458440000045,34.76403282200005
153,178.0,31.250945828000056,34.764011337000056
147,178.0,31.251749605000043,34.76369796200004
30,178.0,31.25264244400006,34.76047160100006
16,178.0,31.253721332000055,34.76117670000008
73,178.0,31.250006426000027,34.76103258300003
74,178.0,31.24991563800006,34.76085932900003
46,178.0,31.250999360000037,34.758852277000074
45,178.0,31.25109176500007,34.75907490600002
58,178.0,31.250536999000076,34.75947995300004
57,178.0,31.250670401000036,34.759581956000034
70,178.0,31.25020821000004,34.76004298000004
67,178.0,31.250467479000065,34.76057237800006
69,178.0,31.250273766000078,34.76018023900008
68,178.0,31.250368390000062,34.76037766300004
72,178.0,31.25009076400005,34.76121846500007
42,178.0,31.25140212900004,34.75969237700008
43,178.0,31.25131519100006,34.75950633800005
11,161.0,31.245403753000062,34.75853306400006
12,161.0,31.245194625000067,34.75865163900005
10,161.0,31.245618663000073,34.75840679800007
1,161.0,31.245843484000034,34.758277650000025
2,161.0,31.246061016000056,34.75815343900007
32,161.0,31.24551720900007,34.75862291400006
13,161.0,31.244972691000044,34.75877862900006
120,161.0,31.243339346000027,34.75877514200005
119,161.0,31.243581019000032,34.75868367800007
118,161.0,31.243816973000037,34.75857882500003
117,161.0,31.244047247000026,34.75845898700004
116,161.0,31.244276580000076,34.75832804600003
115,161.0,31.244505011000058,34.758197110000026
114,161.0,31.244732558000067,34.758066134000046
113,161.0,31.244960298000024,34.75793637500004
112,161.0,31.245186442000033,34.757806507000055
133,161.0,31.245414547000053,34.75767547500004
134,161.0,31.245640767000054,34.75754682300004
135,161.0,31.24586850700007,34.75741692500003
174,159.0,31.24669608800008,34.76396199100003
89,159.0,31.247014869000054,34.763599654000075
61,159.0,31.246297853000044,34.76336784000006
62,159.0,31.24617062200008,34.76335224500008
64,159.0,31.246113601000047,34.76326234600003
88,159.0,31.247037246000048,34.763365831000044
86,159.0,31.247183306000068,34.76322277200006
17,161.0,31.24411255700005,34.75927449000005
107,161.0,31.243856080000057,34.75932325600007
18,161.0,31.243876578000027,34.75942165600003
19,161.0,31.243622721000065,34.75966211100007
54,160.0,31.243456827000045,34.75979568900004
109,161.0,31.243538184000045,34.759687617000054
55,160.0,31.24331795100005,34.75980588200008
59,160.0,31.242898178000075,34.75995487200004
58,160.0,31.242950310000026,34.75980175800004
7,160.0,31.243430131000025,34.75993669800005
57,160.0,31.243068657000038,34.75994485700005
8,160.0,31.243317156000046,34.76018128800007
9,160.0,31.24325271400005,34.76038216000006
10,160.0,31.243195455000034,34.760633479000035
11,160.0,31.243157327000063,34.760885780000024
12,160.0,31.243138344000045,34.76115049300006
61,160.0,31.243051566000076,34.76133727600006
60,160.0,31.24293663700007,34.76133998600005
13,160.0,31.24314061800004,34.761420229000066
20,161.0,31.24389908200004,34.75958629500008
44,160.0,31.24375136900005,34.761480068000026
45,160.0,31.243802421000055,34.76137389100006
